Address,Business.Type,Latitude,Longitude,Name.of.Business,Phone.Number,Suburb
,Childcare,-37.6480714,145.026372,Goodstart Early Learning Epping - High Street,,Epping
,Childcare,-37.6461552,145.0250855,Penguin Childcare Epping,,Epping
,Childcare,-37.6290983,145.0286007,Rose Garden Epping Early Learning Centre,,Epping
,Childcare,-37.73973820000001,144.8923795,Essendon Early Learning Centre & Kindergarten,,Essendon - Aberfeldie
,Childcare,-37.7416745,144.90895680000003,Villa Bambini Early Learning Centre Essendon,,Essendon - Aberfeldie
,Childcare,-37.750094,144.897646,Community Children,,Essendon - Aberfeldie
,Childcare,-37.765987,144.911399,Community Children,,Moonee Ponds
,,-37.887282,144.613203,Community Children,,Wyndham Vale
,Childcare,-37.754196,144.908774,Antrim Day Nursery,,Essendon - Aberfeldie
,Childcare,-37.7557885,144.9033759,Casa Bambini Essendon,,Essendon - Aberfeldie
,Childcare,-37.739764,144.892315,Honeybee Childcare Centre,,Essendon - Aberfeldie
,Childcare,-37.7275192,144.8959854,Essendon Fields Kinder Haven,,Essendon Airport
,Childcare,-37.695113,144.959566,Joybelle Childcare Centre,,Fawkner
,Childcare,-37.7057885,144.9611449,Matrix Early Learning Fawkner,,Fawkner
,Childcare,-37.869999,145.262665,Magic Garden Childcare Centre,,Ferntree Gully
,Childcare,-37.883617,145.282018,Ferntree Gully Children's Centre,,Ferntree Gully
,Childcare,-37.880287,145.271638,Johnson & Friends Child Care Centre,,Ferntree Gully
,Childcare,-37.8785122,145.289307,The Bean Patch FDC,,Ferntree Gully
,Childcare,-37.878212,145.28433700000005,Amaroo Childcare Centre,,Ferntree Gully
,Childcare,-37.8938842,145.31032030000003,After the Bell,,Ferntree Gullyupper Ferntree Gully
,Childcare,-37.8007417,144.9763208,John Street Community Early Childhood Co-op,,Fitzroy
,Childcare,-37.785698,144.99416499999995,Kids on Queens Parade,,Fitzroy North
,Childcare,-37.7804794,144.9859966,Merri Community Childcare Centre and Kindergarten Inc,,Fitzroy North
,Childcare,-37.7880961,144.9336639,Hopetoun Children's Centre,,Flemington
,Childcare,-37.787212200000006,144.92594330000003,Goodstart Early Learning Flemington,,Flemington
,Childcare,-37.786291,144.931453,Flemington Child Care Co-Operative,,Flemington
,Childcare,-37.783096,144.91554240000005,Showgrounds Children's Centre,,Flemington Racecourse
,Childcare,-37.7946974,144.8992126,Footscray Park Children Centre,,Footscray
,Childcare,-37.801535,144.898571,Sunrise Daycare,,Footscray
,Childcare,-37.798831,144.90149219999995,First Choice Family Day Care Pty Ltd,,Footscray
,Childcare,-37.7983232,144.88790669999997,The Learning Sanctuary Footscray,,Footscray
,Childcare,-37.834196,145.168851,Story House Early Learning Forest Hill,,Forest Hill
,Childcare,-37.8535802,145.1664311,Petit Early Learning Journey Forest Hill,,Forest Hill
,Childcare,-37.838191,145.17475,Goodstart Early Learning Forest Hill,,Forest Hill
,Childcare,-38.139476,145.134026,Bayside Childcare,,Frankston
,Childcare,-38.164395,145.155254,Lakewood Child Care Centre,,Frankston
,Childcare,-38.1518033,145.1313376,Amaroo Child Care Centre,,Frankston
,Childcare,-38.150235,145.141669,Aussie Kindies Early Learning Frankston,,Frankston
,Childcare,-38.162681,145.143718,Our House Early Learning World,,Frankston
,Childcare,-38.15458889999999,145.1359017,Windermere Early Learning Centre & Kindergarten,,Frankston
,Childcare,-38.129123,145.12703100000004,Long Island Early Learning Centre,,Frankston
,Childcare,-38.162872,145.1459,Hope Frankston Heights,,Frankston
,Childcare,-38.1204322,145.1578247,Creative Kidz Early Learning Centre,,Frankston North
,Childcare,-38.136149,145.144756,Kidding Around,,Frankston North
,Childcare,-38.1745204,145.1201781,Piccolos Accelerated Early Learning,,Frankston South
,Childcare,-38.1637915,145.13600319999995,First Early Learning Frankston South,,Frankston South
,Childcare,-38.1751035,145.1397798,Little Acorns Childcare Centre,,Frankston South
,Childcare,-38.1826954,145.15149230000003,Goodstart Early Learning Frankston South,,Frankston South
,Childcare,-38.165832,145.1365809,Goodstart Early Learning Frankston South - Frankston Flinders Road,,Frankston South
,Childcare,-37.4701909,144.5950571,Goodstart Early Learning - New Gisborne,,Gisborne
,Childcare,-37.500963,144.5975539,Willowbank Early Learning Centre,,Gisborne
,Childcare,-37.494779,144.60278,The Learning Sanctuary Gisborne,,Gisborne
,Childcare,-37.6750059,144.8890247,Ardlie Street Early Learning & Kinder,,Gladstone Park - Westmeadows
,Childcare,-37.675536,144.884871,Cooinda Early Learning Centre - Child Care,,Gladstone Park - Westmeadows
,Childcare,-37.6881246,144.88438190000005,Inspira Kids Early Learning Centre Gladstone Park,,Gladstone Park - Westmeadows
,Childcare,-37.6641725,144.8820389,Attwood Child Care Centre & Kindergarten,,Gladstone Park - Westmeadows
,Childcare,-37.847908,145.06874,The Learning Sanctuary Glen Iris,,Glen Iris
,Childcare,-37.8982851,145.16851680000005,Greenland Early Learning Centre,,Glen Waverley
,Childcare,-37.902554,145.158504,bestchance Child Family Care,,Glen Waverley
,Childcare,-37.8600459,145.15134619999995,Kidzplay on Highbury,,Glen Waverley
,Childcare,-37.8816733,145.17812419999996,Kids on Gallaghers Childcare Centre,,Glen Waverley
,Childcare,-37.887813,145.15155900000005,Waverley Kidz Children's Centre,,Glen Waverley
,Childcare,-37.891369,145.14519,Bambou Early Learning Centre,,Glen Waverley
,Childcare,-37.7096113,144.9272833,Pearl Street Child Care Centre,,Glenroy
,Childcare,-37.7046485,144.9184108,Hartington Street Early Learning & Kinder,,Glenroy
,Childcare,-37.6505733,144.8934256,Barrymore Road Children's Centre,,Greenvale - Bulla
,Childcare,-37.64869,144.8885509,Goodstart Early Learning Greenvale,,Greenvale - Bulla
,Childcare,-38.015765,145.271075,Busy Bees Family Day Care Services,,Hallam
,Childcare,-38.002197,145.264051,Mel's Angels Early Learning Centre,,Hallam
,Childcare,-38.007924,145.284377,St Mina Vacation Care Centre,,Hallam
,Childcare,-37.9368025,145.02398390000005,Only About Children Hampton,,Hampton
,Childcare,-38.0347143,145.2653283,Green Kids Early Learning,,Hampton Park - Lynbrook
,Childcare,-38.0359271,145.2685284,Goodstart Early Learning Hampton Park - Coral Drive,,Hampton Park - Lynbrook
,Childcare,-38.0297303,145.2755911,eco KIDS Early Learning Centre,,Hampton Park - Lynbrook
,Childcare,-38.0411252,145.252777,Community Kids Hampton Park Early Education Centre,,Hampton Park - Lynbrook
,Childcare,-38.03198620000001,145.2637736,Goodstart Early Learning Hampton Park - Somerville Road,,Hampton Park - Lynbrook
,Childcare,-38.2889,145.189594,Westernport Child Care Centre & Kindergartens,,Hastings - Somers
,Childcare,-37.825082,145.03555219999996,Hawthorn Early Years,,Hawthorn
,Childcare,-37.82794929999999,145.0558053,Camberwell Junction Early Learning Centre,,Hawthorn East
,Childcare,-37.8335347,145.056157,Little Learners ELC,,Hawthorn East
,Childcare,-37.7438549,145.0671043,Rosanna Village Child Care Centre & Kindergarten,,Heidelberg - Rosanna
,Childcare,-37.754938,145.0703135,Goodstart Early Learning,,Heidelberg - Rosanna
,Childcare,-37.860802,144.67418999999995,Goodstart Early Learning,,Hoppers Crossing
,,-37.9038892,144.6655056,Goodstart Early Learning,,Werribee
,Childcare,-37.7424911,145.08209219999995,Goodstart Early Learning - Rosanna,,Heidelberg - Rosanna
,Childcare,-37.748072,145.048127,CHEERIOKIDS Heidelberg,,Heidelberg West
,Childcare,-37.749502,145.05151,St Hellier Street Children's Centre Child Care,,Heidelberg West
,Childcare,-37.7478104,145.056799,Heidelberg Occasional Child Care Centre,,Heidelberg West
,Childcare,-37.739905,145.042804,Morobe Street Children's Centre,,Heidelberg West
,Childcare,-37.740353000000006,145.048563,Heidelberg Early Learning Centre,,Heidelberg West
,Childcare,-37.745684,145.048197,Bright Futures Family Day Care PTY LTD,,Heidelberg West
,Childcare,-37.736572,145.049478,Rose Family Day Care Centre,,Heidelberg West
,Childcare,-37.693348,144.743154,Little Munchkins Childcare Centre,,Hillside
,Childcare,-37.690923,144.74453300000005,Guardian Childcare & Early Learning Centre - Hillside,,Hillside
,Childcare,-37.686328,144.738237,Josie's Bright Beginnings,,Hillside
,Childcare,-37.703213,144.74767,Community Kids Haven Early Learning & Kinder Hillside,,Hillside
,Childcare,-37.700937,144.742006,Goodstart Early Learning - Hillside,,Hillside
,Childcare,-37.686018,144.7387201,Little Scholars Learning Centre & Kindergarten Child Care,,Hillside
,Childcare,-37.703214,144.7476674,Community Kids Haven Hillside,,Hillside
,Childcare,-37.854056,144.705901,Back to Basics Early Learning Centre,,Hoppers Crossing
,Childcare,-37.8498511,144.697684,Hoppers Crossing Montessori Centre,,Hoppers Crossing
,Childcare,-37.8869533,144.6816232,Wyndarra Children's Centre,,Hoppers Crossing
,Childcare,-37.84817020000001,144.6809125,Community Kids Hoppers Crossing Early Education Centre,,Hoppers Crossing
,Childcare,-37.8697038,144.6939701,Mossfiel Children's Centre,,Hoppers Crossing
,Childcare,-37.8627336,144.68331899999995,South West Child Care,,Hoppers Crossing
,Childcare,-37.8756924,144.6687637,Goodstart Early Learning Hoppers Crossing - Heaths Road,,Hoppers Crossing
,Childcare,-37.883468,144.689266,Children Heaven Family Day Care Australia,,Hoppers Crossing
,Childcare,-37.8762114,144.6754936,Goodstart Early Learning Hoppers Crossing - Barber Drive,,Hoppers Crossing
,Childcare,-37.8770277,144.7156102,Gateway Family Day Care,,Hoppers Crossing
,Childcare,-37.869776,144.720943,Dreamland Family Day Care Services - Hoppers Crossing,,Hoppers Crossing
,Childcare,-37.857127,144.704744,Goodstart Early Learning Hoppers Crossing - Morris Road,,Hoppers Crossing
,Childcare,-37.8994835,145.0797496,Time Out child care center,,Hughesdale
,Childcare,-37.9086954,145.0803529,Goodstart Early Learning Hughesdale,,Hughesdale
,Childcare,-37.8952967,145.0873841,Oakleigh World of Learning,,Hughesdale
,Childcare,-37.89953870000001,145.0798817,Headstart Early Learning Centre Hughesdale,,Hughesdale
,Childcare,-37.907592,145.076791,Brine Street Child Care Centre,,Hughesdale
,Childcare,-37.7723893,145.0463756,Goodstart Early Learning Ivanhoe,,Ivanhoe
,Childcare,-37.7715119,145.0471339,East Ivanhoe Early Learning Centre,,Ivanhoe
,Childcare,-37.767569,145.036811,Ivanhoe Children's Community Co-Operative,,Ivanhoe
,Childcare,-37.70567,144.858138,WonderKindy,,Keilor
,Childcare,-37.7168689,144.8362176,Mission Australia Early Learning Keilor Village,,Keilor
,Childcare,-37.7025572,144.8057258,Kids Retreat,,Keilor
,Childcare,-37.716719,144.80933190000005,World4Kids,,Keilor Downs
,Childcare,-37.7015956,144.76029590000005,World4Kids,,Sydenham
,Childcare,-37.70922460000001,144.79350549999995,World4Kids,,Taylors Lakes
,Childcare,-37.7126027,144.7929007,Lady Nelson Childcare & Early Learning Centre,,Keilor Downs
,Childcare,-37.771126,144.8667,Avondale Heights Early Learning Centre,,Keilor East
,Childcare,-37.759052,144.860322,Military Road Early Learning & Kinder,,Keilor East
,Childcare,-37.797222,144.925404,Kensington Community Children's Co-Operative,,Kensington
,,-37.797222,144.92540400000001,Kensington Community Children's Co-Operative,,Kensington
,Childcare,-37.8006278,145.0463138,Belford Oaks Community Children's Centre,,Kew
,Childcare,-37.807539,145.037931,Petit Early Learning Journey Kew,,Kew
,Childcare,-37.80363,145.050927,Argyle Road Childcare Centre,,Kew
,Childcare,-37.797716,145.054761,Guardian Early Learning - Kew East,,Kew East
,Childcare,-37.798029,145.050522,Kew and North Balwyn Playcentre,,Kew East
,Childcare,-37.99015410000001,145.16108180000003,Occassional child care centre,,Keysborough
,Childcare,-37.989904,145.1622142,Keysborough Freedom Club,,Keysborough
,Childcare,-37.805016,145.314474,Kilsyth Kids Educare Centre,,Kilsyth
,Childcare,-37.705249,145.05377099999995,Goodstart Early Learning Bundoora - Karl Court,,Kingsbury
,Childcare,-37.8783747,145.2532187,Headstart Early Learning Centre Knoxfield,,Knoxfield - Scoresby
,Childcare,-37.89515170000001,145.24877,Community Kids Haven Early Learning & Kinder Knoxfield,,Knoxfield - Scoresby
,Childcare,-38.264206,145.564704,Lang Lang Child Care Centre,,Koo Wee Rup
,Childcare,-38.198773,145.493069,Westernport Child Care Centre & Kindergarten,,Koo Wee Rup
,Childcare,-37.6672339,145.0157834,High Street Early Learning & Kinder,,Lalor
,Childcare,-37.86707360000001,144.74277619999995,Future Kids Child Care,,Laverton
,Childcare,-37.775345,145.357379,Lakeview Kinder and Childcare,,Lilydale - Coldstream
,Childcare,-37.7549842,145.33852290000004,Kindy Patch Lilydale,,Lilydale - Coldstream
,Childcare,-37.7652286,145.34648159999998,Lilydale Lakeside Children's Centre,,Lilydale - Coldstream
,Childcare,-37.75129,145.36566000000005,Como Park,,Lilydale - Coldstream
,Childcare,-38.063448,145.2473769,Learn Smart Early Learning Centre,,Hampton Park - Lynbrook
,Childcare,-38.052655,145.2565685,Goodstart Early Learning - Lynbrook,,Hampton Park - Lynbrook
,Childcare,-38.0620282,145.24774409999995,Maries's Family Day Care,,Hampton Park - Lynbrook
,Childcare,-38.0592153,145.25727890000005,Pelican Childcare Lynbrook,,Hampton Park - Lynbrook
,Childcare,-38.0767573,145.2489699,Great Beginnings Lyndhurst,,Hampton Park - Lynbrook
,Childcare,-37.4259698,144.5694727,Macedon Early Learning Centre,,Macedon
,Childcare,-37.869243,145.061588,East Malvern Early Learning Centre - Kindergarten & Child Care,,Malvern East
,Childcare,-37.8765762,145.08405430000005,Goodstart Early Learning Chadstone,,Malvern East
,Childcare,-37.88001420000001,145.0822434,Early Years at Phoenix Park,,Malvern East
,Childcare,-37.86643460000001,145.050263,Central Park Child Care Centre,,Malvern East
,Childcare,-37.8753181,145.0599239,The Learning Sanctuary Malvern East,,Malvern East
,Childcare,-37.78362,144.89177800000004,KIDS Green House FDC,,Maribyrnong
,Childcare,-37.78629760000001,144.885221,Highpoint Kinder Haven,,Maribyrnong
,Childcare,-37.650619,144.926161,Camelot Childcare Centre,,Meadow Heights
,Childcare,-37.650411,144.924335,Goodstart Early Learning Meadow Heights,,Meadow Heights
,Childcare,-37.650523,144.92008700000005,Smart Care Early Learning Centre,,Meadow Heights
,Childcare,-37.65034710000001,144.920296,Community Kids Meadow Heights,,Meadow Heights
,Childcare,-37.8104484,144.9663287,QV Children's Centre,,Melbourne
,Childcare,-37.8178305,144.9652509,Goodstart Early Learning Melbourne - Flinders Street,,Melbourne
,Childcare,-37.8102078,144.962675,Goodstart Early Learning Melbourne,,Melbourne
,Childcare,-37.8109157,144.9627951,Only About Children Melbourne Central,,Melbourne
,Childcare,-37.8192973,144.9551998,Genius Childcare,,Melbourne
,Childcare,-37.818429,144.955823,Little Flyers - Melbourne City Child Care and Kindergarten,,Melbourne
,Childcare,-37.8195605,144.9591782,Sentia Early Learning,,Melbourne
,Childcare,-37.815161,144.9588604,Little Stars at Bourke,,Melbourne
,Childcare,-37.8184978,144.9549415,Little Flyers - Kids on Collins,,Melbourne
,Childcare,-37.672865,144.855376,Creative Garden Early Learning Tullamarine,,Melbourne Airport
,Childcare,-37.6843463,144.57613030000005,Goodstart Early Learning Melton,,Melton
,Childcare,-37.6871141,144.5775073,Melton World of Learning,,Melton
,Childcare,-37.6729599,144.5762269,Community Kids Melton Early Education Centre,,Melton
,Childcare,-37.6731873,144.5768583,Goodstart Early Learning Melton - Centenary Avenue,,Melton
,Childcare,-37.70418179999999,144.56389019999997,Great Beginnings Brookfield,,Melton South
,Childcare,-37.697959,144.566425,Melton South Early Learning Kinders,,Melton South
,Childcare,-37.70429779999999,144.5762189,Dickory Dock Kids Melton South,,Melton South
,Childcare,-37.79041779999999,144.5490112,Eclipse Early Education Eynesbury,,Melton South
,Childcare,-37.682765,144.56098500000004,Goodstart Early Learning West Melton,,Melton West
,Childcare,-37.66495689999999,144.5400748,Remy Family Day Care,,Melton West
,Childcare,-37.6663613,144.5412294,Childcare in Melton West,,Melton West
,Childcare,-37.6792165,144.5686081,Early Learning Child Care & Kindergarten,,Melton West
,Childcare,-37.6641483,144.57167230000005,Melton Early Learning Centre,,Melton West
,Childcare,-37.98458820000001,145.06444419999997,Kingston Family Day Care,,Mentone
,Childcare,-37.982668,145.083202,Mentone Park Child Care & Pre-School,,Mentone
,Childcare,-37.982573,145.0692764,Mentone Childcare & Kindergarten,,Mentone
,Childcare,-37.980816,145.0679989,First Grammar Mentone,,Mentone
,Childcare,-37.9798347,145.081278,Creative Beginnings Early Learning & Kindergarten,,Mentone
,Childcare,-37.59451,145.087905,Prabh Family Day Care,,Mernda
,Childcare,-37.5945994,145.0912845,Early Learning Centre Mernda,,Mernda
,Childcare,-37.651122,145.069151,Whittlesea Family Day Care,,Mill Park
,Childcare,-37.6438642,145.06856969999995,Whittlesea Family Day Care,,South Morang
,Childcare,-37.6570685,145.0768564,Goodstart Early Learning - Mill Park Centenary Drive,,Mill Park
,Childcare,-37.6570413,145.0748851,Happy Faces Child Care Centre & Kindergarten,,Mill Park
,Childcare,-37.65833660000001,145.0551511,Mill Park Heights Child Care Centre & Kindergarten,,Mill Park
,Childcare,-37.6591603,145.07742180000002,Goodstart Early Learning Mill Park - University Drive,,Mill Park
,Childcare,-37.817065,145.20559540000005,"Emmikins Early Learning Centre,",,Mitcham
,Childcare,-37.8197954,145.19412780000005,Mitcham Road Family Day Care,,Mitcham
,Childcare,-37.8097245,145.19030759999995,Mitcham Primary School OSHC,,Mitcham
,Childcare,-37.7321487,145.13251340000005,Mission Australia Early Learning Lower Plenty,,Montmorency Hill
